Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max,Temp_Min,Temp_Media
Norte,AC,Rio Branco,2022,7,12,32.3,21.4,26.85
Norte,AC,Rio Branco,2022,7,13,30.5,22.2,26.35
Norte,AC,Rio Branco,2022,7,14,31.8,21.5,26.65
Norte,AC,Rio Branco,2022,7,15,31.6,22.9,27.25
Norte,AC,Rio Branco,2022,7,16,31.7,23.1,27.4
Norte,AC,Rio Branco,2022,7,17,32.1,22.4,27.25
Norte,AC,Rio Branco,2022,7,18,30.0,19.4,24.7
Norte,AC,Rio Branco,2022,7,19,31.5,20.3,25.9
Norte,AC,Rio Branco,2022,7,20,32.0,19.4,25.7
Norte,AC,Rio Branco,2022,7,21,32.2,19.7,25.95
Norte,AC,Rio Branco,2022,7,22,32.2,18.4,25.3
Norte,AC,Rio Branco,2022,7,23,31.8,21.1,26.45
Norte,AC,Rio Branco,2022,7,24,32.0,22.4,27.2
Norte,AC,Rio Branco,2022,7,25,31.9,22.0,26.95
Norte,AC,Rio Branco,2022,7,26,32.3,21.8,27.05
Norte,AC,Rio Branco,2022,7,27,32.8,22.2,27.5
Norte,AC,Rio Branco,2022,7,28,33.2,21.4,27.3
Norte,AC,Rio Branco,2022,7,29,33.3,20.5,26.9
Norte,AC,Rio Branco,2022,7,30,32.1,20.5,26.3
Norte,AC,Rio Branco,2022,7,31,32.8,18.9,25.85
Norte,AC,Rio Branco,2022,8,1,32.9,20.6,26.75
Norte,AC,Rio Branco,2022,8,2,32.3,22.4,27.35
Norte,AC,Rio Branco,2022,8,3,33.3,21.6,27.45
Norte,AC,Rio Branco,2022,8,4,33.1,22.4,27.75
Norte,AC,Rio Branco,2022,8,5,30.1,22.5,26.3
Norte,AC,Rio Branco,2022,8,6,30.4,21.5,25.95
Norte,AC,Rio Branco,2022,8,7,31.6,21.0,26.3
Norte,AC,Rio Branco,2022,8,8,31.0,21.5,26.25
Norte,AC,Rio Branco,2022,8,9,32.1,21.3,26.7
Norte,AC,Rio Branco,2022,8,10,26.9,19.4,23.15
Norte,AC,Rio Branco,2022,8,11,29.1,17.4,23.25
Norte,AC,Rio Branco,2022,8,12,31.6,17.5,24.55
Norte,AC,Rio Branco,2022,8,13,33.0,20.0,26.5
Norte,AC,Rio Branco,2022,8,14,33.5,21.6,27.55
Norte,AC,Rio Branco,2022,8,15,33.3,23.5,28.4
Norte,AC,Rio Branco,2022,8,16,33.2,22.9,28.05
Norte,AC,Rio Branco,2022,8,17,33.7,23.1,28.4
Norte,AC,Rio Branco,2022,8,18,34.7,23.5,29.1
Norte,AC,Rio Branco,2022,8,19,28.0,17.9,22.95
Norte,AC,Rio Branco,2022,8,20,26.5,16.5,21.5
Norte,AC,Rio Branco,2022,8,21,29.0,16.2,22.6
Norte,AC,Rio Branco,2022,8,22,31.2,18.1,24.65
Norte,AC,Rio Branco,2022,8,23,33.3,17.8,25.55
Norte,AC,Rio Branco,2022,8,24,33.7,18.6,26.15
Norte,AC,Rio Branco,2022,8,25,33.9,19.4,26.65
Norte,AC,Rio Branco,2022,8,26,33.8,19.5,26.65
Norte,AC,Rio Branco,2022,8,27,32.8,22.0,27.4
Norte,AC,Rio Branco,2022,8,28,33.8,21.5,27.65
Norte,AC,Rio Branco,2022,8,29,27.8,21.5,24.65
Norte,AC,Rio Branco,2022,8,30,31.5,19.0,25.25
Norte,AC,Rio Branco,2022,8,31,32.6,18.1,25.35
Norte,AC,Rio Branco,2022,9,1,33.8,20.2,27.0
Norte,AC,Rio Branco,2022,9,2,35.3,21.5,28.4
Norte,AC,Rio Branco,2022,9,3,33.3,20.4,26.85
Norte,AC,Rio Branco,2022,9,4,32.0,20.9,26.45
Norte,AC,Rio Branco,2022,9,5,33.3,19.8,26.55
Norte,AC,Rio Branco,2022,9,6,34.0,20.1,27.05
Norte,AC,Rio Branco,2022,9,7,34.8,19.4,27.1
Norte,AC,Rio Branco,2022,9,8,34.7,21.2,27.95
Norte,AC,Rio Branco,2022,9,9,34.6,23.4,29.0
Norte,AC,Rio Branco,2022,9,10,33.9,23.1,28.5
Norte,AC,Rio Branco,2022,9,11,29.9,22.1,26.0
Norte,AC,Rio Branco,2022,9,12,33.3,21.5,27.4
Norte,AC,Rio Branco,2022,9,13,34.9,23.5,29.2
Norte,AC,Rio Branco,2022,9,14,35.2,22.5,28.85
Norte,AC,Rio Branco,2022,9,15,22.4,18.0,20.2
Norte,AC,Rio Branco,2022,9,16,30.7,16.8,23.75
Norte,AC,Rio Branco,2022,9,17,33.0,19.1,26.05
Norte,AC,Rio Branco,2022,9,18,34.5,21.4,27.95
Norte,AC,Rio Branco,2022,9,19,34.8,23.2,29.0
Norte,AC,Rio Branco,2022,9,20,35.2,23.9,29.55
Norte,AC,Rio Branco,2022,9,21,35.8,23.8,29.8
Norte,AC,Rio Branco,2022,9,22,33.8,24.2,29.0
Norte,AC,Rio Branco,2022,9,23,29.0,21.6,25.3
Norte,AC,Rio Branco,2022,9,24,32.2,20.0,26.1
Norte,AC,Rio Branco,2022,9,25,34.6,22.4,28.5
Norte,AC,Rio Branco,2022,9,26,35.8,24.5,30.15
Norte,AC,Rio Branco,2022,9,27,35.9,24.2,30.05
Norte,AC,Rio Branco,2022,9,28,34.4,24.5,29.45
Norte,AC,Rio Branco,2022,9,29,29.0,20.2,24.6
Norte,AC,Rio Branco,2022,9,30,27.9,19.1,23.5
Norte,AC,Rio Branco,2022,10,1,32.9,19.6,26.25
Norte,AC,Rio Branco,2022,10,2,34.0,21.1,27.55
Norte,AC,Rio Branco,2022,10,3,35.0,21.0,28.0
Norte,AC,Rio Branco,2022,10,4,35.3,22.4,28.85
Norte,AC,Rio Branco,2022,10,5,33.8,23.5,28.65
Norte,AC,Rio Branco,2022,10,6,35.5,23.4,29.45
Norte,AC,Rio Branco,2022,10,7,33.9,22.7,28.3
Norte,AC,Rio Branco,2022,10,8,31.5,21.8,26.65
Norte,AC,Rio Branco,2022,10,9,34.2,22.0,28.1
Norte,AC,Rio Branco,2022,10,10,35.1,23.3,29.2
Norte,AC,Rio Branco,2022,10,11,30.8,23.1,26.95
Norte,AC,Rio Branco,2022,10,12,30.2,22.1,26.15
Norte,AC,Rio Branco,2022,10,13,31.6,22.2,26.9
Norte,AC,Rio Branco,2022,10,14,30.0,21.9,25.95
Norte,AC,Rio Branco,2022,10,15,31.1,22.5,26.8
Norte,AC,Rio Branco,2022,10,16,29.6,22.7,26.15
Norte,AC,Rio Branco,2022,10,17,31.0,21.9,26.45
Norte,AC,Rio Branco,2022,10,18,31.5,21.8,26.65
Norte,AC,Rio Branco,2022,10,19,32.0,22.0,27.0
Norte,AC,Rio Branco,2022,10,20,32.2,23.2,27.7
Norte,AC,Rio Branco,2022,10,21,33.3,22.1,27.7
Norte,AC,Rio Branco,2022,10,22,30.5,23.1,26.8
Norte,AC,Rio Branco,2022,10,23,30.0,22.9,26.45
Norte,AC,Rio Branco,2022,10,24,31.6,22.4,27.0
Norte,AC,Rio Branco,2022,10,25,31.1,22.5,26.8
Norte,AC,Rio Branco,2022,10,26,32.6,22.8,27.7
Norte,AC,Rio Branco,2022,10,27,33.5,23.6,28.55
Norte,AC,Rio Branco,2022,10,28,26.8,22.6,24.7
Norte,AC,Rio Branco,2022,10,29,31.7,21.6,26.65
Norte,AC,Rio Branco,2022,10,30,33.5,22.5,28.0
Norte,AC,Rio Branco,2022,10,31,34.5,23.7,29.1
Norte,AC,Rio Branco,2022,11,1,22.5,15.6,19.05
Norte,AC,Rio Branco,2022,11,2,27.5,17.8,22.65
Norte,AC,Rio Branco,2022,11,3,30.0,17.0,23.5
Norte,AC,Rio Branco,2022,11,4,30.8,17.1,23.95
Norte,AC,Rio Branco,2022,11,5,32.2,16.5,24.35
Norte,AC,Rio Branco,2022,11,6,34.4,17.5,25.95
Norte,AC,Rio Branco,2022,11,7,35.5,19.0,27.25
Norte,AC,Rio Branco,2022,11,8,35.3,20.0,27.65
Norte,AC,Rio Branco,2022,11,9,35.5,21.9,28.7
Norte,AC,Rio Branco,2022,11,10,35.5,23.6,29.55
Norte,AC,Rio Branco,2022,11,11,30.2,23.0,26.6
Norte,AC,Rio Branco,2022,11,12,33.5,21.5,27.5
Norte,AC,Rio Branco,2022,11,13,34.8,23.4,29.1
Norte,AC,Rio Branco,2022,11,14,34.2,24.1,29.15
Norte,AC,Rio Branco,2022,11,15,30.9,23.9,27.4
Norte,AC,Rio Branco,2022,11,16,29.8,22.5,26.15
Norte,AC,Rio Branco,2022,11,17,31.6,23.2,27.4
Norte,AC,Rio Branco,2022,11,18,31.5,22.9,27.2
Norte,AC,Rio Branco,2022,11,19,32.5,23.2,27.85
Norte,AC,Rio Branco,2022,11,20,33.4,23.6,28.5
Norte,AC,Rio Branco,2022,11,21,32.9,24.0,28.45
Norte,AC,Rio Branco,2022,11,22,27.4,22.7,25.05
Norte,AC,Rio Branco,2022,11,23,29.6,22.5,26.05
Norte,AC,Rio Branco,2022,11,24,31.1,22.0,26.55
Norte,AC,Rio Branco,2022,11,25,29.1,22.5,25.8
Norte,AC,Rio Branco,2022,11,26,32.3,21.5,26.9
Norte,AC,Rio Branco,2022,11,27,32.3,21.9,27.1
Norte,AC,Rio Branco,2022,11,28,33.3,21.4,27.35
Norte,AC,Rio Branco,2022,11,29,33.8,23.0,28.4
Norte,AC,Rio Branco,2022,11,30,33.2,23.8,28.5
Norte,AC,Rio Branco,2022,12,1,33.8,24.4,29.1
Norte,AC,Rio Branco,2022,12,2,25.6,22.1,23.85
Norte,AC,Rio Branco,2022,12,3,30.2,21.4,25.8
Norte,AC,Rio Branco,2022,12,4,32.0,21.0,26.5
Norte,AC,Rio Branco,2022,12,5,31.9,21.7,26.8
Norte,AC,Rio Branco,2022,12,6,31.4,21.6,26.5
Norte,AC,Rio Branco,2022,12,7,29.8,22.5,26.15
Norte,AC,Rio Branco,2022,12,8,31.1,22.5,26.8
Norte,AC,Rio Branco,2022,12,9,31.4,23.0,27.2
Norte,AC,Rio Branco,2022,12,10,31.3,23.0,27.15
Norte,AC,Rio Branco,2022,12,11,31.4,24.0,27.7
Norte,AC,Rio Branco,2022,12,12,30.6,22.9,26.75
Norte,AC,Rio Branco,2022,12,13,31.5,22.5,27.0
Norte,AC,Rio Branco,2022,12,14,32.8,22.7,27.75
Norte,AC,Rio Branco,2022,12,15,31.4,23.5,27.45
Norte,AC,Rio Branco,2022,12,16,28.5,23.4,25.95
Norte,AC,Rio Branco,2022,12,17,30.5,22.7,26.6
Norte,AC,Rio Branco,2022,12,18,31.3,23.0,27.15
Norte,AC,Rio Branco,2022,12,19,30.1,24.0,27.05
Norte,AC,Rio Branco,2022,12,20,28.1,22.4,25.25
Norte,AC,Rio Branco,2022,12,21,28.5,21.5,25.0
Norte,AC,Rio Branco,2022,12,22,31.5,21.3,26.4
Norte,AC,Rio Branco,2022,12,23,30.6,22.9,26.75
Norte,AC,Rio Branco,2022,12,24,32.4,23.5,27.95
Norte,AC,Rio Branco,2022,12,25,26.1,22.5,24.3
Norte,AC,Rio Branco,2022,12,26,28.6,21.5,25.05
Norte,AC,Rio Branco,2022,12,27,32.0,22.2,27.1
Norte,AC,Rio Branco,2022,12,28,32.3,22.2,27.25
Norte,AC,Rio Branco,2022,12,29,31.5,23.0,27.25
Norte,AC,Rio Branco,2022,12,30,27.5,21.9,24.7
Norte,AC,Rio Branco,2022,12,31,30.4,21.8,26.1
Norte,AC,Rio Branco,2023,1,1,30.1,22.0,26.05
Norte,AC,Rio Branco,2023,1,2,30.4,22.0,26.2
Norte,AC,Rio Branco,2023,1,3,31.5,22.5,27.0
Norte,AC,Rio Branco,2023,1,4,31.2,23.4,27.3
Norte,AC,Rio Branco,2023,1,5,24.4,20.5,22.45
Norte,AC,Rio Branco,2023,1,6,29.1,19.9,24.5
Norte,AC,Rio Branco,2023,1,7,29.2,20.9,25.05
Norte,AC,Rio Branco,2023,1,8,31.1,22.0,26.55
Norte,AC,Rio Branco,2023,1,9,29.5,22.1,25.8
Norte,AC,Rio Branco,2023,1,10,30.8,22.2,26.5
Norte,AC,Rio Branco,2023,1,11,30.0,22.2,26.1
Norte,AC,Rio Branco,2023,1,12,30.5,22.2,26.35
Norte,AC,Rio Branco,2023,1,13,28.6,22.0,25.3
Norte,AC,Rio Branco,2023,1,14,31.5,22.0,26.75
Norte,AC,Rio Branco,2023,1,15,31.0,22.4,26.7
Norte,AC,Rio Branco,2023,1,16,28.8,22.2,25.5
Norte,AC,Rio Branco,2023,1,17,29.0,21.5,25.25
Norte,AC,Rio Branco,2023,1,18,29.4,22.0,25.7
Norte,AC,Rio Branco,2023,1,19,28.6,21.9,25.25
Norte,AC,Rio Branco,2023,1,20,28.8,21.9,25.35
Norte,AC,Rio Branco,2023,1,21,30.2,20.7,25.45
Norte,AC,Rio Branco,2023,1,22,30.6,21.6,26.1
Norte,AC,Rio Branco,2023,1,23,29.2,22.8,26.0
Norte,AC,Rio Branco,2023,1,24,30.0,22.1,26.05
Norte,AC,Rio Branco,2023,1,25,30.6,22.1,26.35
Norte,AC,Rio Branco,2023,1,26,30.3,22.2,26.25
Norte,AC,Rio Branco,2023,1,27,31.0,22.6,26.8
Norte,AC,Rio Branco,2023,1,28,30.5,22.8,26.65
Norte,AC,Rio Branco,2023,1,29,29.2,22.8,26.0
Norte,AC,Rio Branco,2023,1,30,28.7,22.0,25.35
Norte,AC,Rio Branco,2023,1,31,28.6,22.2,25.4
Norte,AC,Rio Branco,2023,2,1,30.0,22.1,26.05
Norte,AC,Rio Branco,2023,2,2,28.9,22.6,25.75
Norte,AC,Rio Branco,2023,2,3,29.4,22.7,26.05
Norte,AC,Rio Branco,2023,2,4,28.4,22.8,25.6
Norte,AC,Rio Branco,2023,2,5,28.9,22.4,25.65
Norte,AC,Rio Branco,2023,2,6,26.1,22.2,24.15
Norte,AC,Rio Branco,2023,2,7,28.7,21.2,24.95
Norte,AC,Rio Branco,2023,2,8,29.5,23.0,26.25
Norte,AC,Rio Branco,2023,2,9,28.1,22.6,25.35
Norte,AC,Rio Branco,2023,2,10,29.2,22.2,25.7
Norte,AC,Rio Branco,2023,2,11,28.5,22.7,25.6
Norte,AC,Rio Branco,2023,2,12,29.9,22.2,26.05
Norte,AC,Rio Branco,2023,2,13,31.2,22.9,27.05
Norte,AC,Rio Branco,2023,2,14,30.1,23.1,26.6
Norte,AC,Rio Branco,2023,2,15,29.8,23.1,26.45
Norte,AC,Rio Branco,2023,2,16,28.8,23.0,25.9
Norte,AC,Rio Branco,2023,2,17,29.1,22.6,25.85
Norte,AC,Rio Branco,2023,2,18,30.0,22.8,26.4
Norte,AC,Rio Branco,2023,2,19,24.5,19.7,22.1
Norte,AC,Rio Branco,2023,2,20,28.2,19.7,23.95
Norte,AC,Rio Branco,2023,2,21,30.7,20.5,25.6
Norte,AC,Rio Branco,2023,2,22,28.5,22.1,25.3
Norte,AC,Rio Branco,2023,2,23,29.0,22.4,25.7
Norte,AC,Rio Branco,2023,2,24,30.7,21.4,26.05
Norte,AC,Rio Branco,2023,2,25,31.1,23.5,27.3
Norte,AC,Rio Branco,2023,2,26,29.0,23.3,26.15
Norte,AC,Rio Branco,2023,2,27,28.9,22.9,25.9
Norte,AC,Rio Branco,2023,2,28,28.2,22.3,25.25
Norte,AC,Rio Branco,2023,3,1,28.9,22.2,25.55
Norte,AC,Rio Branco,2023,3,2,31.8,22.6,27.2
Norte,AC,Rio Branco,2023,3,3,31.1,22.9,27.0
Norte,AC,Rio Branco,2023,3,4,30.5,22.9,26.7
Norte,AC,Rio Branco,2023,3,5,28.0,22.8,25.4
Norte,AC,Rio Branco,2023,3,6,31.5,22.0,26.75
Norte,AC,Rio Branco,2023,3,7,30.9,22.9,26.9
Norte,AC,Rio Branco,2023,3,8,31.5,23.0,27.25
Norte,AC,Rio Branco,2023,3,9,31.2,23.2,27.2
Norte,AC,Rio Branco,2023,3,10,29.1,22.8,25.95
Norte,AC,Rio Branco,2023,3,11,26.0,22.8,24.4
Norte,AC,Rio Branco,2023,3,12,30.2,22.0,26.1
Norte,AC,Rio Branco,2023,3,13,25.9,22.5,24.2
Norte,AC,Rio Branco,2023,3,14,30.1,21.6,25.85
Norte,AC,Rio Branco,2023,3,15,30.6,20.8,25.7
Norte,AC,Rio Branco,2023,3,16,30.3,23.0,26.65
Norte,AC,Rio Branco,2023,3,17,30.5,21.9,26.2
Norte,AC,Rio Branco,2023,3,18,27.9,22.3,25.1
Norte,AC,Rio Branco,2023,3,19,29.8,22.4,26.1
Norte,AC,Rio Branco,2023,3,20,28.0,21.5,24.75
Norte,AC,Rio Branco,2023,3,21,29.8,21.4,25.6
Norte,AC,Rio Branco,2023,3,22,26.2,22.2,24.2
Norte,AC,Rio Branco,2023,3,23,24.9,21.6,23.25
Norte,AC,Rio Branco,2023,3,24,29.6,21.9,25.75
Norte,AC,Rio Branco,2023,3,25,28.5,22.2,25.35
Norte,AC,Rio Branco,2023,3,26,28.4,22.0,25.2
Norte,AC,Rio Branco,2023,3,27,27.5,21.9,24.7
Norte,AC,Rio Branco,2023,3,28,29.4,21.0,25.2
Norte,AC,Rio Branco,2023,3,29,30.1,22.0,26.05
Norte,AC,Rio Branco,2023,3,30,30.1,22.6,26.35
Norte,AC,Rio Branco,2023,3,31,30.8,23.4,27.1
Norte,AC,Rio Branco,2023,4,1,27.2,22.6,24.9
Norte,AC,Rio Branco,2023,4,2,30.1,21.6,25.85
Norte,AC,Rio Branco,2023,4,3,29.9,22.1,26.0
Norte,AC,Rio Branco,2023,4,4,30.0,22.5,26.25
Norte,AC,Rio Branco,2023,4,5,28.0,22.3,25.15
Norte,AC,Rio Branco,2023,4,6,29.4,21.5,25.45
Norte,AC,Rio Branco,2023,4,7,28.3,22.4,25.35
Norte,AC,Rio Branco,2023,4,8,28.4,21.9,25.15
Norte,AC,Rio Branco,2023,4,9,27.9,22.0,24.95
Norte,AC,Rio Branco,2023,4,10,28.7,21.8,25.25
Norte,AC,Rio Branco,2023,4,11,29.4,22.0,25.7
Norte,AC,Rio Branco,2023,4,12,30.1,22.5,26.3
Norte,AC,Rio Branco,2023,4,13,31.1,23.5,27.3
Norte,AC,Rio Branco,2023,4,14,30.2,22.4,26.3
Norte,AC,Rio Branco,2023,4,15,30.0,23.0,26.5
Norte,AC,Rio Branco,2023,4,16,29.0,22.5,25.75
Norte,AC,Rio Branco,2023,4,17,30.4,22.3,26.35
Norte,AC,Rio Branco,2023,4,18,31.1,22.4,26.75
Norte,AC,Rio Branco,2023,4,19,28.5,22.6,25.55
Norte,AC,Rio Branco,2023,4,20,29.0,22.5,25.75
Norte,AC,Rio Branco,2023,4,21,28.7,21.5,25.1
Norte,AC,Rio Branco,2023,4,22,30.4,21.5,25.95
Norte,AC,Rio Branco,2023,4,23,28.6,22.2,25.4
Norte,AC,Rio Branco,2023,4,24,27.4,21.9,24.65
Norte,AC,Rio Branco,2023,4,25,27.1,22.6,24.85
Norte,AC,Rio Branco,2023,4,26,29.9,20.7,25.3
Norte,AC,Rio Branco,2023,4,27,30.0,22.5,26.25
Norte,AC,Rio Branco,2023,4,28,30.2,22.1,26.15
Norte,AC,Rio Branco,2023,4,29,31.2,22.0,26.6
Norte,AC,Rio Branco,2023,4,30,30.0,23.4,26.7
Norte,AC,Rio Branco,2023,5,1,30.6,21.9,26.25
Norte,AC,Rio Branco,2023,5,2,30.3,23.0,26.65
Norte,AC,Rio Branco,2023,5,3,31.0,21.8,26.4
Norte,AC,Rio Branco,2023,5,4,29.2,22.5,25.85
Norte,AC,Rio Branco,2023,5,5,27.4,22.6,25.0
Norte,AC,Rio Branco,2023,5,6,29.0,21.9,25.45
Norte,AC,Rio Branco,2023,5,7,26.0,22.1,24.05
Norte,AC,Rio Branco,2023,5,8,27.0,22.9,24.95
Norte,AC,Rio Branco,2023,5,9,26.6,21.8,24.2
Norte,AC,Rio Branco,2023,5,10,29.7,21.5,25.6
Norte,AC,Rio Branco,2023,5,11,29.2,21.2,25.2
Norte,AC,Rio Branco,2023,5,12,30.0,21.2,25.6
Norte,AC,Rio Branco,2023,5,13,29.7,22.0,25.85
Norte,AC,Rio Branco,2023,5,14,29.2,22.0,25.6
Norte,AC,Rio Branco,2023,5,15,30.6,22.0,26.3
Norte,AC,Rio Branco,2023,5,16,30.3,21.9,26.1
Norte,AC,Rio Branco,2023,5,17,30.5,22.2,26.35
Norte,AC,Rio Branco,2023,5,18,30.7,23.0,26.85
Norte,AC,Rio Branco,2023,5,19,32.0,23.0,27.5
Norte,AC,Rio Branco,2023,5,20,31.4,22.2,26.8
Norte,AC,Rio Branco,2023,5,21,28.5,22.8,25.65
Norte,AC,Rio Branco,2023,5,22,29.9,23.0,26.45
Norte,AC,Rio Branco,2023,5,23,29.9,22.9,26.4
Norte,AC,Rio Branco,2023,5,24,28.2,23.0,25.6
Norte,AC,Rio Branco,2023,5,25,29.5,21.2,25.35
Norte,AC,Rio Branco,2023,5,26,29.4,21.6,25.5
Norte,AC,Rio Branco,2023,5,27,30.1,23.4,26.75
Norte,AC,Rio Branco,2023,5,28,29.5,22.5,26.0
Norte,AC,Rio Branco,2023,5,29,27.0,22.6,24.8
Norte,AC,Rio Branco,2023,5,30,27.7,22.2,24.95
Norte,AC,Rio Branco,2023,5,31,27.8,20.0,23.9
Norte,AC,Rio Branco,2023,6,1,28.6,19.7,24.15
Norte,AC,Rio Branco,2023,6,2,29.0,20.0,24.5
Norte,AC,Rio Branco,2023,6,3,29.5,21.5,25.5
Norte,AC,Rio Branco,2023,6,4,30.4,21.9,26.15
Norte,AC,Rio Branco,2023,6,5,30.4,21.4,25.9
Norte,AC,Rio Branco,2023,6,6,30.1,21.8,25.95
Norte,AC,Rio Branco,2023,6,7,30.0,21.7,25.85
Norte,AC,Rio Branco,2023,6,8,29.5,21.5,25.5
Norte,AC,Rio Branco,2023,6,9,30.4,22.1,26.25
Norte,AC,Rio Branco,2023,6,10,30.8,21.9,26.35
Norte,AC,Rio Branco,2023,6,11,30.5,21.8,26.15
Norte,AC,Rio Branco,2023,6,12,29.5,22.0,25.75
Norte,AC,Rio Branco,2023,6,13,23.5,14.4,18.95
Norte,AC,Rio Branco,2023,6,14,15.9,12.6,14.25
Norte,AC,Rio Branco,2023,6,15,21.1,13.4,17.25
Norte,AC,Rio Branco,2023,6,16,25.2,13.8,19.5
Norte,AC,Rio Branco,2023,6,17,27.7,16.0,21.85
Norte,AC,Rio Branco,2023,6,18,27.6,17.5,22.55
Norte,AC,Rio Branco,2023,6,19,28.6,15.6,22.1
Norte,AC,Rio Branco,2023,6,20,29.6,18.1,23.85
Norte,AC,Rio Branco,2023,6,21,30.8,19.9,25.35
Norte,AC,Rio Branco,2023,6,22,31.0,20.6,25.8
Norte,AC,Rio Branco,2023,6,23,31.4,20.9,26.15
Norte,AC,Rio Branco,2023,6,24,31.5,21.2,26.35
Norte,AC,Rio Branco,2023,6,25,31.5,21.4,26.45
Norte,AC,Rio Branco,2023,6,26,32.2,20.4,26.3
Norte,AC,Rio Branco,2023,6,27,32.4,21.0,26.7
Norte,AC,Rio Branco,2023,6,28,31.9,20.6,26.25
Norte,AC,Rio Branco,2023,6,29,32.3,20.2,26.25
Norte,AC,Rio Branco,2023,6,30,31.1,20.9,26.0
Norte,AC,Rio Branco,2023,7,1,31.8,18.7,25.25
Norte,AC,Rio Branco,2023,7,2,31.5,18.5,25.0
Norte,AC,Rio Branco,2023,7,3,31.8,18.9,25.35
Norte,AC,Rio Branco,2023,7,4,31.6,19.5,25.55
Norte,AC,Rio Branco,2023,7,5,31.7,20.1,25.9
Norte,AC,Rio Branco,2023,7,6,32.3,20.7,26.5
Norte,AC,Rio Branco,2023,7,7,32.2,20.2,26.2
Norte,AC,Rio Branco,2023,7,8,31.5,21.6,26.55
Norte,AC,Rio Branco,2023,7,9,32.5,22.8,27.65
Norte,AC,Rio Branco,2023,7,10,32.6,22.3,27.45
Norte,AC,Rio Branco,2023,7,11,32.4,21.8,27.1
Norte,AC,Rio Branco,2023,7,12,33.0,21.0,27.0
Norte,AC,Rio Branco,2023,7,13,32.8,22.0,27.4
Norte,AC,Rio Branco,2023,7,14,28.3,20.5,24.4
Norte,AC,Rio Branco,2023,7,15,29.0,17.0,23.0
Norte,AC,Rio Branco,2023,7,16,31.2,18.5,24.85
Norte,AC,Rio Branco,2023,7,17,32.1,20.9,26.5
Norte,AC,Rio Branco,2023,7,18,32.4,21.4,26.9
Norte,AC,Rio Branco,2023,7,19,31.2,22.0,26.6
Norte,AC,Rio Branco,2023,7,20,31.6,20.0,25.8
Norte,AC,Rio Branco,2023,7,21,32.2,19.0,25.6
Norte,AC,Rio Branco,2023,7,22,32.8,19.7,26.25
Norte,AC,Rio Branco,2023,7,23,32.6,20.4,26.5
Norte,AC,Rio Branco,2023,7,24,33.3,20.5,26.9
Norte,AC,Rio Branco,2023,7,25,33.2,20.4,26.8
Norte,AC,Rio Branco,2023,7,26,33.5,18.9,26.2
Norte,AC,Rio Branco,2023,7,27,33.7,20.0,26.85
Norte,AC,Rio Branco,2023,7,28,32.8,20.9,26.85
Norte,AC,Rio Branco,2023,7,29,32.0,21.9,26.95
Norte,AC,Rio Branco,2023,7,30,33.2,20.9,27.05
Norte,AC,Rio Branco,2023,7,31,34.0,20.6,27.3
Norte,AC,Rio Branco,2023,8,1,34.0,20.1,27.05
Norte,AC,Rio Branco,2023,8,2,34.7,21.1,27.9
Norte,AC,Rio Branco,2023,8,3,34.3,21.0,27.65
Norte,AC,Rio Branco,2023,8,4,33.3,22.2,27.75
Norte,AC,Rio Branco,2023,8,5,33.7,21.9,27.8
Norte,AC,Rio Branco,2023,8,6,34.8,23.1,28.95
Norte,AC,Rio Branco,2023,8,7,35.0,23.1,29.05
Norte,AC,Rio Branco,2023,8,8,35.0,22.5,28.75
Norte,AC,Rio Branco,2023,8,9,33.5,22.9,28.2
Norte,AC,Rio Branco,2023,8,10,34.8,22.1,28.45
Norte,AC,Rio Branco,2023,8,11,34.0,23.7,28.85
Norte,AC,Rio Branco,2023,8,12,29.6,24.0,26.8
Norte,AC,Rio Branco,2023,8,13,25.5,22.1,23.8
Norte,AC,Rio Branco,2023,8,14,24.8,19.9,22.35
Norte,AC,Rio Branco,2023,8,15,32.1,19.0,25.55
Norte,AC,Rio Branco,2023,8,16,33.3,19.0,26.15
Norte,AC,Rio Branco,2023,8,17,33.5,20.2,26.85
Norte,AC,Rio Branco,2023,8,18,33.9,21.7,27.8
Norte,AC,Rio Branco,2023,8,19,35.5,22.5,29.0
Norte,AC,Rio Branco,2023,8,20,36.2,23.4,29.8
Norte,AC,Rio Branco,2023,8,21,35.8,23.4,29.6
Norte,AC,Rio Branco,2023,8,22,36.6,22.8,29.7
Norte,AC,Rio Branco,2023,8,23,36.5,22.9,29.7
Norte,AC,Rio Branco,2023,8,24,36.0,24.0,30.0
Norte,AC,Rio Branco,2023,8,25,35.4,24.5,29.95
Norte,AC,Rio Branco,2023,8,26,35.7,24.0,29.85
Norte,AC,Rio Branco,2023,8,27,33.9,24.5,29.2
Norte,AC,Rio Branco,2023,8,28,34.5,23.1,28.8
Norte,AC,Rio Branco,2023,8,29,35.8,22.7,29.25
Norte,AC,Rio Branco,2023,8,30,36.3,24.0,30.15
Norte,AC,Rio Branco,2023,8,31,35.4,24.5,29.95
Norte,AC,Rio Branco,2023,9,1,35.2,24.8,30.0
Norte,AC,Rio Branco,2023,9,2,30.0,24.0,27.0
Norte,AC,Rio Branco,2023,9,3,35.5,23.2,29.35
Norte,AC,Rio Branco,2023,9,4,36.1,23.2,29.65
Norte,AC,Rio Branco,2023,9,5,33.6,23.0,28.3
Norte,AC,Rio Branco,2023,9,6,35.8,22.8,29.3
