Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max
Norte,Amazonas,Manaus,2022,11,2,27.7
Norte,Amazonas,Manaus,2022,11,3,28.4
Norte,Amazonas,Manaus,2022,11,4,29.8
Norte,Amazonas,Manaus,2022,11,5,31.9
Norte,Amazonas,Manaus,2022,11,6,33.2
Norte,Amazonas,Manaus,2022,11,7,28.3
Norte,Amazonas,Manaus,2022,11,8,32.0
Norte,Amazonas,Manaus,2022,11,9,32.3
Norte,Amazonas,Manaus,2022,11,10,32.5
Norte,Amazonas,Manaus,2022,11,11,32.6
Norte,Amazonas,Manaus,2022,11,12,33.0
Norte,Amazonas,Manaus,2022,11,13,33.7
Norte,Amazonas,Manaus,2022,11,14,33.9
Norte,Amazonas,Manaus,2022,11,15,31.3
Norte,Amazonas,Manaus,2022,11,16,30.5
Norte,Amazonas,Manaus,2022,11,17,31.8
Norte,Amazonas,Manaus,2022,11,18,31.0
Norte,Amazonas,Manaus,2022,11,19,32.6
Norte,Amazonas,Manaus,2022,11,20,33.5
Norte,Amazonas,Manaus,2022,11,21,34.2
Norte,Amazonas,Manaus,2022,11,22,32.8
Norte,Amazonas,Manaus,2022,11,23,29.5
Norte,Amazonas,Manaus,2022,11,24,29.4
Norte,Amazonas,Manaus,2022,11,25,30.5
Norte,Amazonas,Manaus,2022,11,26,29.4
Norte,Amazonas,Manaus,2022,11,27,30.8
Norte,Amazonas,Manaus,2022,11,28,31.5
Norte,Amazonas,Manaus,2022,11,29,30.2
Norte,Amazonas,Manaus,2022,11,30,31.4
Norte,Amazonas,Manaus,2022,12,1,30.2
Norte,Amazonas,Manaus,2022,12,2,27.0
Norte,Amazonas,Manaus,2022,12,3,30.1
Norte,Amazonas,Manaus,2022,12,4,29.9
Norte,Amazonas,Manaus,2022,12,5,27.9
Norte,Amazonas,Manaus,2022,12,6,30.8
Norte,Amazonas,Manaus,2022,12,7,31.4
Norte,Amazonas,Manaus,2022,12,8,30.5
Norte,Amazonas,Manaus,2022,12,9,30.2
Norte,Amazonas,Manaus,2022,12,10,30.9
Norte,Amazonas,Manaus,2022,12,11,28.7
Norte,Amazonas,Manaus,2022,12,12,29.5
Norte,Amazonas,Manaus,2022,12,13,28.5
Norte,Amazonas,Manaus,2022,12,14,28.6
Norte,Amazonas,Manaus,2022,12,15,29.4
Norte,Amazonas,Manaus,2022,12,16,31.8
Norte,Amazonas,Manaus,2022,12,17,28.9
Norte,Amazonas,Manaus,2022,12,18,29.2
Norte,Amazonas,Manaus,2022,12,19,30.5
Norte,Amazonas,Manaus,2022,12,20,29.6
Norte,Amazonas,Manaus,2022,12,21,28.4
Norte,Amazonas,Manaus,2022,12,22,28.6
Norte,Amazonas,Manaus,2022,12,23,31.0
Norte,Amazonas,Manaus,2022,12,24,31.1
Norte,Amazonas,Manaus,2022,12,25,32.0
Norte,Amazonas,Manaus,2022,12,26,30.2
Norte,Amazonas,Manaus,2022,12,27,26.3
Norte,Amazonas,Manaus,2022,12,28,27.8
Norte,Amazonas,Manaus,2022,12,29,28.6
Norte,Amazonas,Manaus,2022,12,30,29.5
Norte,Amazonas,Manaus,2022,12,31,27.7
Norte,Amazonas,Manaus,2023,1,1,29.1
Norte,Amazonas,Manaus,2023,1,2,27.6
Norte,Amazonas,Manaus,2023,1,3,27.9
Norte,Amazonas,Manaus,2023,1,4,30.2
Norte,Amazonas,Manaus,2023,1,5,29.2
Norte,Amazonas,Manaus,2023,1,6,26.0
Norte,Amazonas,Manaus,2023,1,7,29.9
Norte,Amazonas,Manaus,2023,1,8,30.1
Norte,Amazonas,Manaus,2023,1,9,27.0
Norte,Amazonas,Manaus,2023,1,10,28.8
Norte,Amazonas,Manaus,2023,1,11,29.9
Norte,Amazonas,Manaus,2023,1,12,30.1
Norte,Amazonas,Manaus,2023,1,13,27.5
Norte,Amazonas,Manaus,2023,1,14,27.5
Norte,Amazonas,Manaus,2023,1,15,28.6
Norte,Amazonas,Manaus,2023,1,16,28.4
Norte,Amazonas,Manaus,2023,1,17,28.1
Norte,Amazonas,Manaus,2023,1,18,28.1
Norte,Amazonas,Manaus,2023,1,19,27.8
Norte,Amazonas,Manaus,2023,1,20,28.4
Norte,Amazonas,Manaus,2023,1,21,28.7
Norte,Amazonas,Manaus,2023,1,22,28.8
Norte,Amazonas,Manaus,2023,1,23,28.0
Norte,Amazonas,Manaus,2023,1,24,28.2
Norte,Amazonas,Manaus,2023,1,25,27.0
Norte,Amazonas,Manaus,2023,1,26,28.0
Norte,Amazonas,Manaus,2023,1,27,28.4
Norte,Amazonas,Manaus,2023,1,28,27.4
Norte,Amazonas,Manaus,2023,1,29,28.0
Norte,Amazonas,Manaus,2023,1,30,27.1
Norte,Amazonas,Manaus,2023,1,31,28.0
Norte,Amazonas,Manaus,2023,2,1,29.0
Norte,Amazonas,Manaus,2023,2,2,30.1
Norte,Amazonas,Manaus,2023,2,3,29.5
Norte,Amazonas,Manaus,2023,2,4,27.5
Norte,Amazonas,Manaus,2023,2,5,27.6
Norte,Amazonas,Manaus,2023,2,6,28.8
Norte,Amazonas,Manaus,2023,2,7,28.4
Norte,Amazonas,Manaus,2023,2,8,27.9
Norte,Amazonas,Manaus,2023,2,9,27.8
Norte,Amazonas,Manaus,2023,2,10,28.7
Norte,Amazonas,Manaus,2023,2,11,28.7
Norte,Amazonas,Manaus,2023,2,12,28.8
Norte,Amazonas,Manaus,2023,2,13,29.5
Norte,Amazonas,Manaus,2023,2,14,29.8
Norte,Amazonas,Manaus,2023,2,15,30.9
Norte,Amazonas,Manaus,2023,2,16,28.0
Norte,Amazonas,Manaus,2023,2,17,28.7
Norte,Amazonas,Manaus,2023,2,18,29.6
Norte,Amazonas,Manaus,2023,2,19,27.7
Norte,Amazonas,Manaus,2023,2,20,26.3
Norte,Amazonas,Manaus,2023,2,21,26.4
Norte,Amazonas,Manaus,2023,2,22,30.1
Norte,Amazonas,Manaus,2023,2,23,29.5
Norte,Amazonas,Manaus,2023,2,24,28.5
Norte,Amazonas,Manaus,2023,2,25,27.6
Norte,Amazonas,Manaus,2023,2,26,30.4
Norte,Amazonas,Manaus,2023,2,27,29.3
Norte,Amazonas,Manaus,2023,2,28,28.8
Norte,Amazonas,Manaus,2023,3,1,29.4
Norte,Amazonas,Manaus,2023,3,2,29.4
Norte,Amazonas,Manaus,2023,3,3,31.0
Norte,Amazonas,Manaus,2023,3,4,29.8
Norte,Amazonas,Manaus,2023,3,5,30.1
Norte,Amazonas,Manaus,2023,3,6,28.9
Norte,Amazonas,Manaus,2023,3,7,27.3
Norte,Amazonas,Manaus,2023,3,8,27.6
Norte,Amazonas,Manaus,2023,3,9,30.5
Norte,Amazonas,Manaus,2023,3,10,29.9
Norte,Amazonas,Manaus,2023,3,11,29.0
Norte,Amazonas,Manaus,2023,3,12,25.5
Norte,Amazonas,Manaus,2023,3,13,30.0
Norte,Amazonas,Manaus,2023,3,14,29.2
Norte,Amazonas,Manaus,2023,3,15,29.2
Norte,Amazonas,Manaus,2023,3,16,27.8
Norte,Amazonas,Manaus,2023,3,17,27.5
Norte,Amazonas,Manaus,2023,3,18,29.7
Norte,Amazonas,Manaus,2023,3,19,31.5
Norte,Amazonas,Manaus,2023,3,20,31.1
Norte,Amazonas,Manaus,2023,3,21,31.0
Norte,Amazonas,Manaus,2023,3,22,30.0
Norte,Amazonas,Manaus,2023,3,23,29.5
Norte,Amazonas,Manaus,2023,3,24,30.0
Norte,Amazonas,Manaus,2023,3,25,29.7
Norte,Amazonas,Manaus,2023,3,26,29.9
Norte,Amazonas,Manaus,2023,3,27,30.6
Norte,Amazonas,Manaus,2023,3,28,30.0
Norte,Amazonas,Manaus,2023,3,29,29.7
Norte,Amazonas,Manaus,2023,3,30,28.1
Norte,Amazonas,Manaus,2023,3,31,30.0
Norte,Amazonas,Manaus,2023,4,1,28.7
Norte,Amazonas,Manaus,2023,4,2,26.2
Norte,Amazonas,Manaus,2023,4,3,29.5
Norte,Amazonas,Manaus,2023,4,4,30.3
Norte,Amazonas,Manaus,2023,4,5,29.4
Norte,Amazonas,Manaus,2023,4,6,28.0
Norte,Amazonas,Manaus,2023,4,7,30.4
Norte,Amazonas,Manaus,2023,4,8,29.2
Norte,Amazonas,Manaus,2023,4,9,28.4
Norte,Amazonas,Manaus,2023,4,10,29.4
Norte,Amazonas,Manaus,2023,4,11,30.5
Norte,Amazonas,Manaus,2023,4,12,31.1
Norte,Amazonas,Manaus,2023,4,13,30.9
Norte,Amazonas,Manaus,2023,4,14,29.9
Norte,Amazonas,Manaus,2023,4,15,31.0
Norte,Amazonas,Manaus,2023,4,16,28.9
Norte,Amazonas,Manaus,2023,4,17,27.2
Norte,Amazonas,Manaus,2023,4,18,28.5
Norte,Amazonas,Manaus,2023,4,19,30.4
Norte,Amazonas,Manaus,2023,4,20,31.2
Norte,Amazonas,Manaus,2023,4,21,29.6
Norte,Amazonas,Manaus,2023,4,22,27.6
Norte,Amazonas,Manaus,2023,4,23,29.1
Norte,Amazonas,Manaus,2023,4,24,29.0
Norte,Amazonas,Manaus,2023,4,25,28.6
Norte,Amazonas,Manaus,2023,4,26,30.3
Norte,Amazonas,Manaus,2023,4,27,29.9
Norte,Amazonas,Manaus,2023,4,28,30.6
Norte,Amazonas,Manaus,2023,4,29,31.4
Norte,Amazonas,Manaus,2023,4,30,29.8
Norte,Amazonas,Manaus,2023,5,1,28.4
Norte,Amazonas,Manaus,2023,5,2,28.7
Norte,Amazonas,Manaus,2023,5,3,28.9
Norte,Amazonas,Manaus,2023,5,4,28.9
Norte,Amazonas,Manaus,2023,5,5,30.9
Norte,Amazonas,Manaus,2023,5,6,28.4
Norte,Amazonas,Manaus,2023,5,7,29.6
Norte,Amazonas,Manaus,2023,5,8,28.5
Norte,Amazonas,Manaus,2023,5,9,29.1
Norte,Amazonas,Manaus,2023,5,10,30.4
Norte,Amazonas,Manaus,2023,5,11,29.6
Norte,Amazonas,Manaus,2023,5,12,29.6
Norte,Amazonas,Manaus,2023,5,13,30.6
Norte,Amazonas,Manaus,2023,5,14,31.2
Norte,Amazonas,Manaus,2023,5,15,29.1
Norte,Amazonas,Manaus,2023,5,16,28.2
Norte,Amazonas,Manaus,2023,5,17,29.0
Norte,Amazonas,Manaus,2023,5,18,30.0
Norte,Amazonas,Manaus,2023,5,19,31.1
Norte,Amazonas,Manaus,2023,5,20,30.7
Norte,Amazonas,Manaus,2023,5,21,31.1
Norte,Amazonas,Manaus,2023,5,22,29.5
Norte,Amazonas,Manaus,2023,5,23,29.4
Norte,Amazonas,Manaus,2023,5,24,28.0
Norte,Amazonas,Manaus,2023,5,25,29.9
Norte,Amazonas,Manaus,2023,5,26,30.7
Norte,Amazonas,Manaus,2023,5,27,31.6
Norte,Amazonas,Manaus,2023,5,28,30.4
Norte,Amazonas,Manaus,2023,5,29,29.7
Norte,Amazonas,Manaus,2023,5,30,30.5
Norte,Amazonas,Manaus,2023,5,31,30.8
Norte,Amazonas,Manaus,2023,6,1,30.9
Norte,Amazonas,Manaus,2023,6,2,30.8
Norte,Amazonas,Manaus,2023,6,3,30.6
Norte,Amazonas,Manaus,2023,6,4,29.4
Norte,Amazonas,Manaus,2023,6,5,29.8
Norte,Amazonas,Manaus,2023,6,6,29.8
Norte,Amazonas,Manaus,2023,6,7,30.1
Norte,Amazonas,Manaus,2023,6,8,30.0
Norte,Amazonas,Manaus,2023,6,9,30.8
Norte,Amazonas,Manaus,2023,6,10,29.2
Norte,Amazonas,Manaus,2023,6,11,30.1
Norte,Amazonas,Manaus,2023,6,12,31.0
Norte,Amazonas,Manaus,2023,6,13,29.2
Norte,Amazonas,Manaus,2023,6,14,29.0
Norte,Amazonas,Manaus,2023,6,15,24.8
Norte,Amazonas,Manaus,2023,6,16,26.1
Norte,Amazonas,Manaus,2023,6,17,28.1
Norte,Amazonas,Manaus,2023,6,18,28.3
Norte,Amazonas,Manaus,2023,6,19,28.2
Norte,Amazonas,Manaus,2023,6,20,29.0
Norte,Amazonas,Manaus,2023,6,21,30.1
Norte,Amazonas,Manaus,2023,6,22,30.6
Norte,Amazonas,Manaus,2023,6,23,30.2
Norte,Amazonas,Manaus,2023,6,24,30.9
Norte,Amazonas,Manaus,2023,6,25,31.6
Norte,Amazonas,Manaus,2023,6,26,31.8
Norte,Amazonas,Manaus,2023,6,27,31.4
Norte,Amazonas,Manaus,2023,6,28,31.6
Norte,Amazonas,Manaus,2023,6,29,32.6
Norte,Amazonas,Manaus,2023,6,30,32.5
Norte,Amazonas,Manaus,2023,7,1,30.5
Norte,Amazonas,Manaus,2023,7,2,29.9
Norte,Amazonas,Manaus,2023,7,3,30.7
Norte,Amazonas,Manaus,2023,7,4,31.3
Norte,Amazonas,Manaus,2023,7,5,30.6
Norte,Amazonas,Manaus,2023,7,6,31.1
Norte,Amazonas,Manaus,2023,7,7,30.7
Norte,Amazonas,Manaus,2023,7,8,31.3
Norte,Amazonas,Manaus,2023,7,9,30.5
Norte,Amazonas,Manaus,2023,7,10,31.0
Norte,Amazonas,Manaus,2023,7,11,31.7
Norte,Amazonas,Manaus,2023,7,12,32.2
Norte,Amazonas,Manaus,2023,7,13,32.1
Norte,Amazonas,Manaus,2023,7,14,31.7
Norte,Amazonas,Manaus,2023,7,15,31.0
Norte,Amazonas,Manaus,2023,7,16,31.6
Norte,Amazonas,Manaus,2023,7,17,31.7
Norte,Amazonas,Manaus,2023,7,18,32.0
Norte,Amazonas,Manaus,2023,7,19,32.0
Norte,Amazonas,Manaus,2023,7,20,32.3
Norte,Amazonas,Manaus,2023,7,21,33.0
Norte,Amazonas,Manaus,2023,7,22,32.7
Norte,Amazonas,Manaus,2023,7,23,32.8
Norte,Amazonas,Manaus,2023,7,24,33.4
Norte,Amazonas,Manaus,2023,7,25,33.9
Norte,Amazonas,Manaus,2023,7,26,34.1
Norte,Amazonas,Manaus,2023,7,27,32.8
Norte,Amazonas,Manaus,2023,7,28,34.0
Norte,Amazonas,Manaus,2023,7,29,33.7
Norte,Amazonas,Manaus,2023,7,30,33.0
Norte,Amazonas,Manaus,2023,7,31,32.8
Norte,Amazonas,Manaus,2023,8,1,32.5
Norte,Amazonas,Manaus,2023,8,2,30.8
Norte,Amazonas,Manaus,2023,8,3,31.4
Norte,Amazonas,Manaus,2023,8,4,31.8
Norte,Amazonas,Manaus,2023,8,5,32.8
Norte,Amazonas,Manaus,2023,8,6,33.0
Norte,Amazonas,Manaus,2023,8,7,33.5
Norte,Amazonas,Manaus,2023,8,8,33.8
Norte,Amazonas,Manaus,2023,8,9,34.3
Norte,Amazonas,Manaus,2023,8,10,32.4
Norte,Amazonas,Manaus,2023,8,11,32.2
Norte,Amazonas,Manaus,2023,8,12,33.8
Norte,Amazonas,Manaus,2023,8,13,32.8
Norte,Amazonas,Manaus,2023,8,14,32.3
Norte,Amazonas,Manaus,2023,8,15,32.7
Norte,Amazonas,Manaus,2023,8,16,32.5
Norte,Amazonas,Manaus,2023,8,17,33.7
Norte,Amazonas,Manaus,2023,8,18,34.5
Norte,Amazonas,Manaus,2023,8,19,34.2
Norte,Amazonas,Manaus,2023,8,20,36.9
Norte,Amazonas,Manaus,2023,8,21,35.4
Norte,Amazonas,Manaus,2023,8,22,36.1
Norte,Amazonas,Manaus,2023,8,23,35.3
Norte,Amazonas,Manaus,2023,8,24,35.5
Norte,Amazonas,Manaus,2023,8,25,34.8
Norte,Amazonas,Manaus,2023,8,26,34.2
Norte,Amazonas,Manaus,2023,8,27,34.3
Norte,Amazonas,Manaus,2023,8,28,33.8
Norte,Amazonas,Manaus,2023,8,29,35.0
Norte,Amazonas,Manaus,2023,8,30,34.7
Norte,Amazonas,Manaus,2023,8,31,34.2
Norte,Amazonas,Manaus,2023,9,1,34.2
Norte,Amazonas,Manaus,2023,9,2,35.2
Norte,Amazonas,Manaus,2023,9,3,35.4
Norte,Amazonas,Manaus,2023,9,4,36.0
Norte,Amazonas,Manaus,2023,9,5,35.5
Norte,Amazonas,Manaus,2023,9,6,35.8
Norte,Amazonas,Manaus,2023,9,7,34.6
Norte,Amazonas,Manaus,2023,9,8,34.2
Norte,Amazonas,Manaus,2023,9,9,35.0
Norte,Amazonas,Manaus,2023,9,10,36.0
Norte,Amazonas,Manaus,2023,9,11,32.5
Norte,Amazonas,Manaus,2023,9,12,33.2
Norte,Amazonas,Manaus,2023,9,13,33.8
Norte,Amazonas,Manaus,2023,9,14,35.2
Norte,Amazonas,Manaus,2023,9,15,34.8
Norte,Amazonas,Manaus,2023,9,16,29.2
Norte,Amazonas,Manaus,2023,9,17,30.8
Norte,Amazonas,Manaus,2023,9,18,33.0
Norte,Amazonas,Manaus,2023,9,19,34.5
Norte,Amazonas,Manaus,2023,9,20,30.7
Norte,Amazonas,Manaus,2023,9,21,32.1
Norte,Amazonas,Manaus,2023,9,22,33.0
Norte,Amazonas,Manaus,2023,9,23,33.4
Norte,Amazonas,Manaus,2023,9,24,34.0
Norte,Amazonas,Manaus,2023,9,25,35.0
Norte,Amazonas,Manaus,2023,9,26,36.0
Norte,Amazonas,Manaus,2023,9,27,36.4
Norte,Amazonas,Manaus,2023,9,28,34.9
Norte,Amazonas,Manaus,2023,9,29,34.7
Norte,Amazonas,Manaus,2023,9,30,35.8
Norte,Amazonas,Manaus,2023,10,1,37.3
Norte,Amazonas,Manaus,2023,10,2,36.8
Norte,Amazonas,Manaus,2023,10,3,36.7
Norte,Amazonas,Manaus,2023,10,4,37.2
Norte,Amazonas,Manaus,2023,10,5,37.5
Norte,Amazonas,Manaus,2023,10,6,36.3
Norte,Amazonas,Manaus,2023,10,7,36.5
Norte,Amazonas,Manaus,2023,10,8,37.7
Norte,Amazonas,Manaus,2023,10,9,36.8
Norte,Amazonas,Manaus,2023,10,10,37.2
Norte,Amazonas,Manaus,2023,10,11,36.9
Norte,Amazonas,Manaus,2023,10,12,35.3
Norte,Amazonas,Manaus,2023,10,13,35.5
Norte,Amazonas,Manaus,2023,10,14,33.2
Norte,Amazonas,Manaus,2023,10,15,30.4
Norte,Amazonas,Manaus,2023,10,16,31.0
Norte,Amazonas,Manaus,2023,10,17,33.2
Norte,Amazonas,Manaus,2023,10,18,31.6
Norte,Amazonas,Manaus,2023,10,19,32.8
Norte,Amazonas,Manaus,2023,10,20,32.8
Norte,Amazonas,Manaus,2023,10,21,34.8
Norte,Amazonas,Manaus,2023,10,22,31.4
Norte,Amazonas,Manaus,2023,10,23,30.6
Norte,Amazonas,Manaus,2023,10,24,31.9
Norte,Amazonas,Manaus,2023,10,25,34.4
Norte,Amazonas,Manaus,2023,10,26,33.5
Norte,Amazonas,Manaus,2023,10,27,36.0
Norte,Amazonas,Manaus,2023,10,28,37.0
Norte,Amazonas,Manaus,2023,10,29,37.0
Norte,Amazonas,Manaus,2023,10,30,35.5
Norte,Amazonas,Manaus,2023,10,31,33.8
Norte,Amazonas,Manaus,2023,11,1,36.3
Norte,Amazonas,Manaus,2023,11,2,35.3
Norte,Amazonas,Manaus,2023,11,3,36.0
Norte,Amazonas,Manaus,2023,11,4,33.7
Norte,Amazonas,Manaus,2023,11,5,33.2
Norte,Amazonas,Manaus,2023,11,6,34.3
Norte,Amazonas,Manaus,2023,11,7,28.0
Norte,Amazonas,Manaus,2023,11,8,31.7
Norte,Amazonas,Manaus,2023,11,9,33.8
Norte,Amazonas,Manaus,2023,11,10,33.3
Norte,Amazonas,Manaus,2023,11,11,34.0
Norte,Amazonas,Manaus,2023,11,12,34.8
Norte,Amazonas,Manaus,2023,11,13,35.4
Norte,Amazonas,Manaus,2023,11,14,36.5
Norte,Amazonas,Manaus,2023,11,15,36.9
Norte,Amazonas,Manaus,2023,11,16,35.7
Norte,Amazonas,Manaus,2023,11,17,35.0
Norte,Amazonas,Manaus,2023,11,18,34.8
Norte,Amazonas,Manaus,2023,11,19,35.2
Norte,Amazonas,Manaus,2023,11,20,35.1
Norte,Amazonas,Manaus,2023,11,21,32.7
Norte,Amazonas,Manaus,2023,11,22,30.2
Norte,Amazonas,Manaus,2023,11,23,29.1
Norte,Amazonas,Manaus,2023,11,24,31.0
Norte,Amazonas,Manaus,2023,11,25,32.2
Norte,Amazonas,Manaus,2023,11,26,28.5
Norte,Amazonas,Manaus,2023,11,27,28.4
Norte,Amazonas,Manaus,2023,11,28,32.1
Norte,Amazonas,Manaus,2023,11,29,32.9
Norte,Amazonas,Manaus,2023,11,30,33.2
Norte,Amazonas,Manaus,2023,12,1,31.7
Norte,Amazonas,Manaus,2023,12,2,30.9
Norte,Amazonas,Manaus,2023,12,3,30.1
Norte,Amazonas,Manaus,2023,12,4,31.0
Norte,Amazonas,Manaus,2023,12,5,29.9
Norte,Amazonas,Manaus,2023,12,6,32.2
Norte,Amazonas,Manaus,2023,12,7,30.1
Norte,Amazonas,Manaus,2023,12,8,29.8
Norte,Amazonas,Manaus,2023,12,9,30.0
Norte,Amazonas,Manaus,2023,12,10,32.0
Norte,Amazonas,Manaus,2023,12,11,29.1
Norte,Amazonas,Manaus,2023,12,12,30.4
Norte,Amazonas,Manaus,2023,12,13,31.5
Norte,Amazonas,Manaus,2023,12,14,32.2
Norte,Amazonas,Manaus,2023,12,15,29.8
Norte,Amazonas,Manaus,2023,12,16,28.3
Norte,Amazonas,Manaus,2023,12,17,28.5
Norte,Amazonas,Manaus,2023,12,18,31.5
Norte,Amazonas,Manaus,2023,12,19,32.2
Norte,Amazonas,Manaus,2023,12,20,30.1
Norte,Amazonas,Manaus,2023,12,21,31.2
Norte,Amazonas,Manaus,2023,12,22,29.5
Norte,Amazonas,Manaus,2023,12,23,30.5
Norte,Amazonas,Manaus,2023,12,24,31.4
Norte,Amazonas,Manaus,2023,12,25,27.8
Norte,Amazonas,Manaus,2023,12,26,30.0
Norte,Amazonas,Manaus,2023,12,27,30.2
Norte,Amazonas,Manaus,2023,12,28,31.2
Norte,Amazonas,Manaus,2023,12,29,29.1
Norte,Amazonas,Manaus,2023,12,30,28.3
Norte,Amazonas,Manaus,2023,12,31,30.3
Norte,Amazonas,Manaus,2024,1,1,31.0
Norte,Amazonas,Manaus,2024,1,2,30.5
Norte,Amazonas,Manaus,2024,1,3,32.7
Norte,Amazonas,Manaus,2024,1,4,32.4
Norte,Amazonas,Manaus,2024,1,5,28.4
Norte,Amazonas,Manaus,2024,1,6,29.6
Norte,Amazonas,Manaus,2024,1,7,31.0
Norte,Amazonas,Manaus,2024,1,8,33.2
Norte,Amazonas,Manaus,2024,1,9,31.0
Norte,Amazonas,Manaus,2024,1,10,30.4
Norte,Amazonas,Manaus,2024,1,11,29.9
Norte,Amazonas,Manaus,2024,1,12,30.6
Norte,Amazonas,Manaus,2024,1,13,29.5
Norte,Amazonas,Manaus,2024,1,14,27.5
Norte,Amazonas,Manaus,2024,1,15,28.9
Norte,Amazonas,Manaus,2024,1,16,31.3
Norte,Amazonas,Manaus,2024,1,17,32.6
Norte,Amazonas,Manaus,2024,1,18,32.8
Norte,Amazonas,Manaus,2024,1,19,31.0
Norte,Amazonas,Manaus,2024,1,20,31.6
Norte,Amazonas,Manaus,2024,1,21,31.4
Norte,Amazonas,Manaus,2024,1,22,32.8
Norte,Amazonas,Manaus,2024,1,23,30.1
Norte,Amazonas,Manaus,2024,1,24,32.5
Norte,Amazonas,Manaus,2024,1,25,32.8
Norte,Amazonas,Manaus,2024,1,26,29.5
Norte,Amazonas,Manaus,2024,1,27,28.2
Norte,Amazonas,Manaus,2024,1,28,31.6
Norte,Amazonas,Manaus,2024,1,29,32.6
Norte,Amazonas,Manaus,2024,1,30,32.5
Norte,Amazonas,Manaus,2024,1,31,32.5
Norte,Amazonas,Manaus,2024,2,1,27.9
Norte,Amazonas,Manaus,2024,2,2,29.5
Norte,Amazonas,Manaus,2024,2,3,31.2
Norte,Amazonas,Manaus,2024,2,4,32.0
Norte,Amazonas,Manaus,2024,2,5,31.9
Norte,Amazonas,Manaus,2024,2,6,31.9
Norte,Amazonas,Manaus,2024,2,7,30.7
Norte,Amazonas,Manaus,2024,2,8,32.2
Norte,Amazonas,Manaus,2024,2,9,30.5
Norte,Amazonas,Manaus,2024,2,10,31.5
Norte,Amazonas,Manaus,2024,2,11,30.8
Norte,Amazonas,Manaus,2024,2,12,29.6
Norte,Amazonas,Manaus,2024,2,13,29.4
Norte,Amazonas,Manaus,2024,2,14,30.5
Norte,Amazonas,Manaus,2024,2,15,31.1
Norte,Amazonas,Manaus,2024,2,16,30.7
Norte,Amazonas,Manaus,2024,2,17,32.8
Norte,Amazonas,Manaus,2024,2,18,29.5
Norte,Amazonas,Manaus,2024,2,19,33.1
Norte,Amazonas,Manaus,2024,2,20,34.0
Norte,Amazonas,Manaus,2024,2,21,34.8
Norte,Amazonas,Manaus,2024,2,22,34.8
Norte,Amazonas,Manaus,2024,2,23,35.0
Norte,Amazonas,Manaus,2024,2,24,32.7
Norte,Amazonas,Manaus,2024,2,25,28.5
Norte,Amazonas,Manaus,2024,2,26,29.4
Norte,Amazonas,Manaus,2024,2,27,29.8
Norte,Amazonas,Manaus,2024,2,28,31.0
Norte,Amazonas,Manaus,2024,2,29,32.8
Norte,Amazonas,Manaus,2024,3,1,28.8
Norte,Amazonas,Manaus,2024,3,2,29.6
Norte,Amazonas,Manaus,2024,3,3,30.0
Norte,Amazonas,Manaus,2024,3,4,28.2
Norte,Amazonas,Manaus,2024,3,5,32.1
Norte,Amazonas,Manaus,2024,3,6,33.0
Norte,Amazonas,Manaus,2024,3,7,32.0
Norte,Amazonas,Manaus,2024,3,8,30.1
Norte,Amazonas,Manaus,2024,3,9,30.2
Norte,Amazonas,Manaus,2024,3,10,30.6
Norte,Amazonas,Manaus,2024,3,11,28.6
Norte,Amazonas,Manaus,2024,3,12,31.5
Norte,Amazonas,Manaus,2024,3,13,30.5
Norte,Amazonas,Manaus,2024,3,14,31.5
Norte,Amazonas,Manaus,2024,3,15,30.9
Norte,Amazonas,Manaus,2024,3,16,28.3
Norte,Amazonas,Manaus,2024,3,17,29.4
Norte,Amazonas,Manaus,2024,3,18,27.0
Norte,Amazonas,Manaus,2024,3,19,29.2
Norte,Amazonas,Manaus,2024,3,20,30.5
Norte,Amazonas,Manaus,2024,3,21,27.8
Norte,Amazonas,Manaus,2024,3,22,31.7
Norte,Amazonas,Manaus,2024,3,23,30.2
Norte,Amazonas,Manaus,2024,3,24,28.3
Norte,Amazonas,Manaus,2024,3,25,30.4
Norte,Amazonas,Manaus,2024,3,26,31.2
Norte,Amazonas,Manaus,2024,3,27,31.0
Norte,Amazonas,Manaus,2024,3,28,27.5
Norte,Amazonas,Manaus,2024,3,29,30.1
Norte,Amazonas,Manaus,2024,3,30,32.2
Norte,Amazonas,Manaus,2024,3,31,31.9
Norte,Amazonas,Manaus,2024,4,1,30.5
Norte,Amazonas,Manaus,2024,4,2,30.0
Norte,Amazonas,Manaus,2024,4,3,32.4
Norte,Amazonas,Manaus,2024,4,4,31.0
Norte,Amazonas,Manaus,2024,4,5,28.1
Norte,Amazonas,Manaus,2024,4,6,29.4
Norte,Amazonas,Manaus,2024,4,7,30.5
Norte,Amazonas,Manaus,2024,4,8,31.5
Norte,Amazonas,Manaus,2024,4,9,30.6
Norte,Amazonas,Manaus,2024,4,10,30.4
Norte,Amazonas,Manaus,2024,4,11,30.9
Norte,Amazonas,Manaus,2024,4,12,27.8
Norte,Amazonas,Manaus,2024,4,13,28.4
Norte,Amazonas,Manaus,2024,4,14,31.9
Norte,Amazonas,Manaus,2024,4,15,30.0
Norte,Amazonas,Manaus,2024,4,16,30.5
Norte,Amazonas,Manaus,2024,4,17,31.0
Norte,Amazonas,Manaus,2024,4,18,29.4
Norte,Amazonas,Manaus,2024,4,19,30.6
Norte,Amazonas,Manaus,2024,4,20,28.8
Norte,Amazonas,Manaus,2024,4,21,26.8
