Regiao,Estado,Cidade,Latitude,Longitude,Ano,Mes,Nome_Mes,Temp_Media_Mensal,Temp_Max_Media_Mensal,Temp_Min_Media_Mensal,Maior_Temp_Max,Menor_Temp_Min,Precipitacao_Total,Dias_Quentes,Dias_Muito_Quentes,Dias_Frios,Dias_Chuva_Forte,Dias_Extremos,Amplitude_Media
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,3,Mar,26.82,32.04,21.75,35.24,18.18,270.54,30,1,0,2,3,10.29
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,4,Abr,25.15,30.42,20.11,33.21,16.89,200.36,19,0,0,2,2,10.32
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,5,Mai,23.75,29.0,18.64,32.32,15.67,54.87,6,0,0,0,0,10.35
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,6,Jun,22.25,27.68,17.06,31.06,14.19,101.72,2,0,0,0,0,10.62
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,7,Jul,21.64,26.9,16.54,29.26,12.89,75.39,0,0,0,0,0,10.35
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,8,Ago,21.82,26.91,16.68,28.15,14.91,99.46,0,0,0,1,1,10.23
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,9,Set,22.99,28.46,17.84,31.42,15.47,40.01,8,0,0,0,0,10.62
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,10,Out,25.04,30.6,19.68,34.12,14.75,61.68,18,0,0,0,0,10.92
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,11,Nov,26.32,31.55,21.25,34.37,17.51,236.08,27,0,0,7,7,10.3
Centro-Oeste,GO,Goiania,-16.68,-49.25,2011,12,Dez,28.06,33.24,23.11,37.03,21.3,388.24,31,2,0,6,8,10.14
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,1,Jan,28.1,33.27,22.98,35.26,21.07,278.61,31,2,0,5,7,10.29
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,2,Fev,28.1,33.25,23.08,36.55,19.82,338.61,29,3,0,4,7,10.17
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,3,Mar,27.09,32.38,21.93,34.97,18.48,244.28,31,0,0,3,3,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,4,Abr,25.08,30.47,19.81,33.32,15.5,236.99,20,0,0,3,3,10.66
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,5,Mai,23.78,29.04,18.57,31.97,13.76,47.79,8,0,0,0,0,10.47
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,6,Jun,22.12,27.6,16.86,29.71,13.86,109.2,0,0,0,1,1,10.74
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,7,Jul,21.51,26.69,16.34,30.03,13.29,46.86,1,0,0,0,0,10.34
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,8,Ago,22.46,27.73,17.23,30.87,13.94,158.34,1,0,0,1,1,10.5
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,9,Set,23.68,29.1,18.38,31.61,15.1,70.93,10,0,0,1,1,10.72
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,10,Out,25.0,30.02,20.1,33.75,17.47,71.71,16,0,0,0,0,9.92
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,11,Nov,26.83,31.9,21.84,34.26,18.49,167.15,28,0,0,3,3,10.06
Centro-Oeste,GO,Goiania,-16.68,-49.25,2012,12,Dez,27.74,33.04,22.53,35.06,18.61,376.67,31,1,0,6,7,10.51
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,1,Jan,28.46,33.71,23.45,35.63,21.56,406.29,31,6,0,5,10,10.26
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,2,Fev,28.56,34.04,23.3,38.1,20.63,431.5,28,5,0,9,12,10.74
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,3,Mar,26.88,32.06,21.85,34.37,17.72,265.92,30,0,0,3,3,10.21
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,4,Abr,25.99,31.29,20.89,34.72,18.57,272.05,25,0,0,4,4,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,5,Mai,23.63,28.9,18.58,32.71,15.62,154.63,7,0,0,0,0,10.32
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,6,Jun,22.18,27.76,16.89,31.47,13.77,68.9,3,0,0,0,0,10.87
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,7,Jul,21.57,27.41,15.98,29.4,12.59,91.52,0,0,0,1,1,11.42
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,8,Ago,21.93,27.17,16.82,29.97,14.63,104.17,0,0,0,1,1,10.35
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,9,Set,23.04,28.28,17.97,30.46,14.93,55.14,4,0,0,0,0,10.31
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,10,Out,25.12,30.76,19.67,33.15,16.32,46.89,24,0,0,1,1,11.09
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,11,Nov,26.58,31.76,21.65,34.1,17.66,124.28,29,0,0,0,0,10.12
Centro-Oeste,GO,Goiania,-16.68,-49.25,2013,12,Dez,28.31,33.62,23.34,36.69,20.02,311.25,31,6,0,3,8,10.28
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,1,Jan,28.81,34.26,23.51,37.43,20.96,406.28,31,4,0,5,9,10.74
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,2,Fev,28.31,33.62,23.22,37.14,20.29,418.15,28,5,0,7,10,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,3,Mar,27.01,32.19,21.89,34.93,19.64,276.13,28,0,0,3,3,10.3
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,4,Abr,25.3,30.61,20.12,33.4,17.6,177.54,21,0,0,2,2,10.49
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,5,Mai,23.7,28.94,18.54,32.85,15.5,185.71,9,0,0,3,3,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,6,Jun,21.88,27.15,16.78,29.51,13.31,33.38,0,0,0,0,0,10.37
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,7,Jul,21.7,27.01,16.56,30.6,14.51,74.94,1,0,0,0,0,10.46
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,8,Ago,22.2,27.35,17.1,28.89,13.86,80.92,0,0,0,0,0,10.25
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,9,Set,22.98,28.27,17.83,31.91,13.45,83.06,4,0,0,0,0,10.44
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,10,Out,23.95,29.22,18.64,32.16,13.01,90.32,10,0,0,1,1,10.58
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,11,Nov,26.59,31.72,21.46,34.52,17.86,149.02,29,0,0,0,0,10.26
Centro-Oeste,GO,Goiania,-16.68,-49.25,2014,12,Dez,28.15,33.2,23.23,35.4,20.05,262.22,31,2,0,3,5,9.96
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,1,Jan,28.19,33.54,23.04,36.05,20.83,383.09,31,2,0,6,7,10.5
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,2,Fev,28.16,33.59,22.95,35.58,20.35,319.47,28,5,0,6,10,10.64
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,3,Mar,26.75,32.05,21.54,35.11,18.33,325.83,29,1,0,6,7,10.51
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,4,Abr,24.83,30.26,19.6,32.08,15.65,166.15,20,0,0,4,4,10.66
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,5,Mai,23.54,29.04,18.29,33.51,14.49,45.44,9,0,0,0,0,10.75
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,6,Jun,21.97,27.45,16.66,31.52,13.56,57.86,1,0,0,0,0,10.79
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,7,Jul,21.65,26.88,16.6,29.79,13.6,120.98,0,0,0,1,1,10.28
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,8,Ago,21.91,27.35,16.54,29.58,13.17,87.43,0,0,0,0,0,10.81
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,9,Set,22.82,28.0,17.85,31.54,14.59,31.82,4,0,0,0,0,10.15
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,10,Out,25.15,30.37,20.05,32.93,17.41,118.26,16,0,0,1,1,10.32
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,11,Nov,27.04,32.1,22.13,34.99,19.87,86.57,29,0,0,0,0,9.96
Centro-Oeste,GO,Goiania,-16.68,-49.25,2015,12,Dez,28.04,33.24,22.79,35.7,18.79,430.73,30,2,0,8,9,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,1,Jan,28.54,33.96,23.34,35.92,21.25,473.52,31,5,0,9,13,10.61
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,2,Fev,28.15,33.26,23.17,35.17,20.65,479.51,29,2,0,6,8,10.09
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,3,Mar,26.85,32.25,21.66,35.93,19.25,338.18,30,1,0,4,5,10.59
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,4,Abr,24.89,30.23,19.66,32.24,17.73,152.44,19,0,0,3,3,10.57
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,5,Mai,23.34,28.54,18.34,31.85,14.9,101.79,6,0,0,0,0,10.2
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,6,Jun,22.02,27.42,16.79,31.13,14.05,143.86,1,0,0,1,1,10.63
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,7,Jul,21.89,26.88,16.99,29.75,12.76,100.45,0,0,0,1,1,9.88
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,8,Ago,21.92,27.4,16.58,31.2,12.35,35.51,1,0,0,0,0,10.82
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,9,Set,23.28,28.47,18.29,30.59,14.59,100.2,2,0,0,1,1,10.18
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,10,Out,25.16,30.67,19.8,33.0,16.28,124.95,23,0,0,2,2,10.86
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,11,Nov,26.82,32.21,21.51,34.66,18.12,97.08,27,0,0,0,0,10.7
Centro-Oeste,GO,Goiania,-16.68,-49.25,2016,12,Dez,28.05,33.51,22.7,37.08,20.01,334.87,31,5,0,4,8,10.81
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,1,Jan,28.28,33.4,23.38,36.54,19.13,526.29,31,1,0,9,9,10.01
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,2,Fev,27.99,33.27,22.83,35.31,18.97,308.75,28,2,0,5,7,10.44
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,3,Mar,26.74,32.11,21.57,35.25,18.71,392.74,31,1,0,6,7,10.54
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,4,Abr,25.15,30.52,19.84,33.17,16.09,244.29,20,0,0,4,4,10.68
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,5,Mai,23.31,28.72,18.05,32.0,16.0,148.94,5,0,0,2,2,10.67
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,6,Jun,22.39,27.71,17.3,30.53,13.69,105.06,2,0,0,1,1,10.41
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,7,Jul,21.89,27.16,16.71,30.13,13.21,88.96,1,0,0,0,0,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,8,Ago,22.12,27.4,17.05,30.22,15.39,87.23,1,0,0,0,0,10.35
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,9,Set,23.42,28.58,18.33,31.36,14.99,92.76,5,0,0,1,1,10.25
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,10,Out,24.87,30.34,19.74,33.23,17.4,58.71,15,0,0,1,1,10.59
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,11,Nov,26.55,31.84,21.29,36.41,18.43,163.51,26,1,0,1,2,10.55
Centro-Oeste,GO,Goiania,-16.68,-49.25,2017,12,Dez,28.06,33.43,22.93,36.29,20.46,260.61,31,6,0,3,7,10.5
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,1,Jan,28.75,33.99,23.57,37.2,21.1,481.18,31,7,0,9,14,10.42
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,2,Fev,28.3,33.65,23.14,36.3,20.1,308.52,28,4,0,4,8,10.51
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,3,Mar,27.01,32.37,21.73,35.48,19.07,420.33,31,1,0,8,8,10.63
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,4,Abr,25.16,30.36,20.14,32.58,17.9,353.39,17,0,0,6,6,10.23
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,5,Mai,23.5,28.81,18.42,32.65,16.05,98.18,7,0,0,0,0,10.39
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,6,Jun,22.43,27.77,17.29,31.32,14.52,93.43,1,0,0,0,0,10.48
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,7,Jul,21.6,27.09,16.25,29.98,13.35,39.29,0,0,0,0,0,10.84
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,8,Ago,22.05,27.46,16.78,30.41,14.4,45.77,1,0,0,0,0,10.69
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,9,Set,23.09,28.32,17.97,31.29,14.84,95.48,4,0,0,1,1,10.34
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,10,Out,24.86,30.39,19.48,33.06,16.61,182.98,20,0,0,2,2,10.91
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,11,Nov,26.4,31.67,21.36,36.51,18.73,62.26,25,1,0,0,1,10.31
Centro-Oeste,GO,Goiania,-16.68,-49.25,2018,12,Dez,28.14,33.4,22.92,35.32,19.56,260.62,31,3,0,5,8,10.47
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,1,Jan,28.55,34.06,23.41,37.88,19.93,340.5,30,7,0,6,12,10.65
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,2,Fev,28.29,33.34,23.49,36.98,20.39,332.73,28,2,0,7,9,9.85
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,3,Mar,26.95,32.31,21.76,35.65,18.27,316.51,28,1,0,5,6,10.55
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,4,Abr,25.46,30.45,20.6,33.04,18.02,209.88,18,0,0,5,5,9.85
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,5,Mai,23.77,28.85,18.87,32.45,15.19,146.35,6,0,0,3,3,9.98
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,6,Jun,22.14,27.42,16.98,30.84,14.21,91.19,1,0,0,1,1,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,7,Jul,21.87,27.17,16.67,31.22,13.39,85.26,1,0,0,0,0,10.49
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,8,Ago,22.4,27.69,17.23,30.98,13.52,105.07,1,0,0,2,2,10.46
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,9,Set,23.12,28.57,17.81,31.32,15.93,100.38,5,0,0,1,1,10.75
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,10,Out,25.34,30.49,20.37,33.99,17.47,53.82,19,0,0,0,0,10.12
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,11,Nov,26.9,32.24,21.63,36.16,18.23,106.83,27,1,0,1,2,10.61
Centro-Oeste,GO,Goiania,-16.68,-49.25,2019,12,Dez,28.03,33.43,22.81,35.61,19.38,327.39,31,2,0,5,6,10.62
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,1,Jan,28.35,33.63,23.16,36.03,20.51,379.64,31,3,0,9,12,10.46
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,2,Fev,28.13,33.39,22.96,35.81,20.12,430.53,29,2,0,9,10,10.43
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,3,Mar,27.07,32.38,21.92,36.3,18.47,435.51,29,1,0,7,8,10.47
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,4,Abr,25.32,30.74,20.07,33.82,16.47,218.67,22,0,0,3,3,10.67
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,5,Mai,23.97,29.08,18.98,31.96,15.38,46.64,7,0,0,0,0,10.1
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,6,Jun,22.23,27.44,17.25,29.08,14.02,120.09,0,0,0,1,1,10.19
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,7,Jul,21.79,27.16,16.69,29.85,14.59,99.91,0,0,0,1,1,10.48
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,8,Ago,21.68,27.02,16.59,29.61,13.98,85.87,0,0,0,1,1,10.43
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,9,Set,23.24,28.61,18.06,30.94,15.06,99.88,5,0,0,1,1,10.55
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,10,Out,24.91,30.27,19.74,33.14,16.98,99.26,18,0,0,0,0,10.53
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,11,Nov,26.73,32.07,21.67,35.43,18.03,115.9,27,2,0,0,2,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2020,12,Dez,27.95,33.36,22.5,36.0,20.44,237.62,31,5,0,2,7,10.86
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,1,Jan,28.79,34.11,23.66,37.83,19.61,250.17,31,6,0,3,9,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,2,Fev,28.42,33.67,23.37,35.88,19.98,333.09,28,7,0,6,10,10.31
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,3,Mar,27.06,32.36,21.8,34.77,19.33,429.6,31,0,0,10,10,10.56
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,4,Abr,25.67,31.01,20.51,34.68,16.31,157.14,22,0,0,1,1,10.49
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,5,Mai,23.62,28.83,18.58,31.0,14.67,101.26,4,0,0,1,1,10.25
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,6,Jun,22.38,27.77,17.02,32.62,13.29,55.02,2,0,0,0,0,10.75
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,7,Jul,21.71,27.18,16.4,28.69,12.7,170.81,0,0,0,2,2,10.78
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,8,Ago,22.37,27.72,17.17,30.89,14.52,52.3,1,0,0,0,0,10.55
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,9,Set,23.34,28.89,17.88,31.08,14.92,102.32,8,0,0,1,1,11.01
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,10,Out,25.2,30.57,19.88,33.92,17.24,107.72,20,0,0,2,2,10.69
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,11,Nov,26.98,32.27,21.86,34.71,19.14,185.74,28,0,0,2,2,10.41
Centro-Oeste,GO,Goiania,-16.68,-49.25,2021,12,Dez,28.39,33.54,23.38,35.89,21.26,263.0,31,3,0,4,7,10.15
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,1,Jan,28.52,33.73,23.37,36.92,21.13,429.97,31,4,0,7,10,10.35
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,2,Fev,28.27,33.38,23.27,36.03,20.9,310.69,28,3,0,5,8,10.11
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,3,Mar,27.23,32.18,22.45,34.58,19.75,340.71,30,0,0,5,5,9.73
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,4,Abr,25.49,30.68,20.33,33.23,17.42,119.1,20,0,0,2,2,10.35
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,5,Mai,23.79,29.1,18.61,32.26,14.72,83.58,8,0,0,1,1,10.49
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,6,Jun,22.31,27.59,17.35,30.05,15.15,175.5,1,0,0,3,3,10.23
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,7,Jul,21.5,26.99,16.17,29.39,13.38,57.09,0,0,0,1,1,10.82
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,8,Ago,22.37,27.91,17.0,30.61,13.96,105.42,1,0,0,0,0,10.91
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,9,Set,23.22,28.65,17.99,31.5,13.61,139.21,6,0,0,1,1,10.66
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,10,Out,25.18,30.53,20.05,33.07,15.59,45.71,19,0,0,0,0,10.47
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,11,Nov,26.83,32.2,21.64,34.86,19.42,175.13,29,0,0,1,1,10.56
Centro-Oeste,GO,Goiania,-16.68,-49.25,2022,12,Dez,28.7,33.86,23.63,36.34,20.5,241.17,31,6,0,3,8,10.23
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,1,Jan,28.69,33.84,23.66,36.42,21.37,462.76,30,8,0,9,14,10.18
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,2,Fev,28.54,33.71,23.5,36.11,20.93,255.46,28,5,0,3,8,10.21
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,3,Mar,27.17,32.52,22.03,35.38,19.3,341.14,30,1,0,5,6,10.5
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,4,Abr,24.9,30.17,19.82,32.47,17.22,97.78,15,0,0,1,1,10.36
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,5,Mai,23.59,28.98,18.17,32.43,14.55,15.1,8,0,0,0,0,10.81
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,6,Jun,22.51,27.69,17.51,31.56,14.3,71.04,2,0,0,1,1,10.18
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,7,Jul,21.9,27.02,16.88,29.43,14.52,91.49,0,0,0,1,1,10.14
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,8,Ago,21.93,27.25,16.65,29.98,13.69,69.73,0,0,0,0,0,10.61
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,9,Set,23.23,28.6,18.04,31.17,15.49,96.07,7,0,0,1,1,10.55
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,10,Out,24.87,30.2,19.67,33.27,17.32,69.25,17,0,0,0,0,10.53
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,11,Nov,26.83,32.09,21.69,34.84,19.26,192.29,30,0,0,1,1,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2023,12,Dez,27.76,32.79,22.76,35.79,20.16,303.36,30,3,0,5,8,10.03
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,1,Jan,28.74,34.19,23.4,37.19,20.48,349.1,31,8,0,7,15,10.79
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,2,Fev,28.25,33.61,23.16,37.15,21.89,298.37,29,4,0,5,9,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,3,Mar,27.06,32.29,21.95,35.36,18.49,426.45,27,2,0,8,8,10.34
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,4,Abr,25.3,30.72,20.08,33.91,17.17,135.62,20,0,0,0,0,10.64
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,5,Mai,24.22,29.52,19.12,32.39,15.72,127.75,9,0,0,0,0,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,6,Jun,22.59,27.62,17.72,30.14,15.88,106.75,2,0,0,0,0,9.9
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,7,Jul,21.9,26.98,16.88,29.85,14.22,49.58,0,0,0,0,0,10.09
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,8,Ago,22.15,27.2,17.19,29.98,13.65,79.22,0,0,0,0,0,10.01
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,9,Set,23.4,28.57,18.39,30.51,15.0,105.66,4,0,0,2,2,10.19
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,10,Out,25.57,30.8,20.5,33.96,17.45,74.41,23,0,0,0,0,10.3
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,11,Nov,26.95,32.22,21.77,34.37,18.44,192.67,27,0,0,3,3,10.45
Centro-Oeste,GO,Goiania,-16.68,-49.25,2024,12,Dez,28.31,33.57,23.25,36.46,20.12,367.13,31,4,0,9,13,10.32
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,1,Jan,28.51,33.6,23.52,36.13,19.54,375.59,30,6,0,7,12,10.08
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,2,Fev,28.38,33.39,23.46,36.22,19.9,359.43,28,5,0,7,11,9.93
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,3,Mar,27.15,32.56,21.9,35.47,19.58,337.19,31,1,0,5,6,10.66
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,4,Abr,25.74,30.89,20.65,33.65,17.86,196.82,22,0,0,2,2,10.25
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,5,Mai,23.88,29.3,18.58,33.0,15.1,81.8,12,0,0,0,0,10.72
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,6,Jun,22.25,27.48,17.3,30.32,14.9,111.1,1,0,0,1,1,10.18
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,7,Jul,21.8,27.16,16.65,29.34,12.98,86.81,0,0,0,2,2,10.51
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,8,Ago,22.26,27.61,17.21,29.84,14.04,50.57,0,0,0,0,0,10.4
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,9,Set,23.35,28.6,18.35,31.85,15.68,58.43,4,0,0,0,0,10.25
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,10,Out,25.24,30.59,20.12,33.98,17.28,60.52,18,0,0,0,0,10.47
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,11,Nov,27.11,32.26,22.1,36.23,18.87,82.24,29,3,0,1,4,10.16
Centro-Oeste,GO,Goiania,-16.68,-49.25,2025,12,Dez,28.08,33.31,23.1,36.33,20.83,280.53,31,4,0,4,7,10.21
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,1,Jan,28.41,33.87,23.12,35.68,20.74,521.14,31,6,0,10,15,10.75
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,2,Fev,28.13,33.49,22.93,36.97,20.1,525.19,28,4,0,11,14,10.56
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,3,Mar,26.48,32.33,20.96,34.91,16.82,326.78,29,0,0,4,4,11.36
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,4,Abr,25.05,30.55,19.73,32.82,16.47,202.97,17,0,0,2,2,10.82
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,5,Mai,23.37,29.08,17.77,31.92,14.67,80.3,6,0,0,1,1,11.32
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,6,Jun,21.77,27.42,16.24,30.44,12.19,115.66,1,0,0,1,1,11.18
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,7,Jul,21.33,26.66,16.07,28.91,13.63,102.93,0,0,0,0,0,10.59
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,8,Ago,21.85,27.42,16.43,31.55,13.77,161.75,2,0,0,2,2,11.0
Centro-Oeste,MS,Campo Grande,-20.44,-54.64,2011,9,Set,22.95,28.43,17.68,31.6,14.05,82.2,6,0,0,0,0,10.75
